trial,variant,cluster,len,capacity,per_shard,shards,elapsed_ns,hits,misses,evictions
1,orig,cluster034,1000000,65536,65536,1,182851752,411169,588831,523295
1,senba_n2048,cluster034,1000000,65536,32,2048,100123139,411528,588472,522936
1,senba_n1024,cluster034,1000000,65536,64,1024,114477358,411333,588667,523131
2,orig,cluster006,1000000,1024,1024,1,150629772,132154,867846,866822
2,senba_n32,cluster006,1000000,1024,32,32,84032616,131146,868854,867830
2,senba_n16,cluster006,1000000,1024,64,16,96919432,131317,868683,867659
2,orig,cluster006,1000000,4096,4096,1,122763559,348606,651394,647298
2,senba_n128,cluster006,1000000,4096,32,128,76069586,352134,647866,643770
2,senba_n64,cluster006,1000000,4096,64,64,80914273,353086,646914,642818
2,orig,cluster006,1000000,16384,16384,1,117991277,640281,359719,343335
2,senba_n512,cluster006,1000000,16384,32,512,81717119,637576,362424,346040
2,senba_n256,cluster006,1000000,16384,64,256,82929400,641351,358649,342265
2,orig,cluster006,1000000,65536,65536,1,147833470,829343,170657,105121
2,senba_n2048,cluster006,1000000,65536,32,2048,95686560,827429,172571,107035
2,senba_n1024,cluster006,1000000,65536,64,1024,116718129,828848,171152,105616
2,orig,cluster016,1000000,1024,1024,1,105047650,362663,637337,636313
2,senba_n32,cluster016,1000000,1024,32,32,65913337,370708,629292,628268
2,senba_n16,cluster016,1000000,1024,64,16,72066225,369163,630837,629813
2,orig,cluster016,1000000,4096,4096,1,98058283,493693,506307,502211
2,senba_n128,cluster016,1000000,4096,32,128,65099630,497287,502713,498617
2,senba_n64,cluster016,1000000,4096,64,64,69437541,497051,502949,498853
2,orig,cluster016,1000000,16384,16384,1,100328454,675207,324793,308409
2,senba_n512,cluster016,1000000,16384,32,512,70085939,675466,324534,308150
2,senba_n256,cluster016,1000000,16384,64,256,74036549,676218,323782,307398
2,orig,cluster016,1000000,65536,65536,1,111822861,776617,223383,157847
2,senba_n2048,cluster016,1000000,65536,32,2048,81649785,775833,224167,158631
2,senba_n1024,cluster016,1000000,65536,64,1024,91190044,776390,223610,158074
2,orig,cluster018,1000000,1024,1024,1,91438475,501676,498324,497300
2,senba_n32,cluster018,1000000,1024,32,32,60422594,510655,489345,488321
2,senba_n16,cluster018,1000000,1024,64,16,66114138,508066,491934,490910
2,orig,cluster018,1000000,4096,4096,1,84739248,625267,374733,370637
2,senba_n128,cluster018,1000000,4096,32,128,60798863,627104,372896,368800
2,senba_n64,cluster018,1000000,4096,64,64,63691235,627585,372415,368319
2,orig,cluster018,1000000,16384,16384,1,85137619,737810,262190,245806
2,senba_n512,cluster018,1000000,16384,32,512,64934381,736081,263919,247535
2,senba_n256,cluster018,1000000,16384,64,256,69666232,737034,262966,246582
2,orig,cluster018,1000000,65536,65536,1,93665052,820608,179392,113856
2,senba_n2048,cluster018,1000000,65536,32,2048,78312534,820648,179352,113816
2,senba_n1024,cluster018,1000000,65536,64,1024,77761107,820716,179284,113748
2,orig,cluster019,1000000,1024,1024,1,121390721,240886,759114,758090
2,senba_n32,cluster019,1000000,1024,32,32,68015906,304042,695958,694934
2,senba_n16,cluster019,1000000,1024,64,16,78833934,300384,699616,698592
2,orig,cluster019,1000000,4096,4096,1,122355571,296407,703593,699497
2,senba_n128,cluster019,1000000,4096,32,128,71561592,316445,683555,679459
2,senba_n64,cluster019,1000000,4096,64,64,78654842,316016,683984,679888
2,orig,cluster019,1000000,16384,16384,1,162510800,315254,684746,668362
2,senba_n512,cluster019,1000000,16384,32,512,86844468,321669,678331,661947
2,senba_n256,cluster019,1000000,16384,64,256,90993978,321654,678346,661962
2,orig,cluster019,1000000,65536,65536,1,208692060,327455,672545,607009
2,senba_n2048,cluster019,1000000,65536,32,2048,115849782,328802,671198,605662
2,senba_n1024,cluster019,1000000,65536,64,1024,113558502,328667,671333,605797
2,orig,cluster034,1000000,1024,1024,1,117915047,304611,695389,694365
2,senba_n32,cluster034,1000000,1024,32,32,68531505,304654,695346,694322
2,senba_n16,cluster034,1000000,1024,64,16,74474890,305692,694308,693284
2,orig,cluster034,1000000,4096,4096,1,119612391,355199,644801,640705
2,senba_n128,cluster034,1000000,4096,32,128,71566326,354941,645059,640963
2,senba_n64,cluster034,1000000,4096,64,64,74733719,355391,644609,640513
2,orig,cluster034,1000000,16384,16384,1,139300184,390165,609835,593451
2,senba_n512,cluster034,1000000,16384,32,512,82773929,390392,609608,593224
2,senba_n256,cluster034,1000000,16384,64,256,87441815,390427,609573,593189
2,orig,cluster034,1000000,65536,65536,1,175586655,411169,588831,523295
2,senba_n2048,cluster034,1000000,65536,32,2048,104260155,411528,588472,522936
2,senba_n1024,cluster034,1000000,65536,64,1024,112016009,411333,588667,523131
3,orig,cluster006,1000000,1024,1024,1,140251726,132154,867846,866822
3,senba_n32,cluster006,1000000,1024,32,32,76759863,131146,868854,867830
3,senba_n16,cluster006,1000000,1024,64,16,78191754,131317,868683,867659
3,orig,cluster006,1000000,4096,4096,1,119692232,348606,651394,647298
3,senba_n128,cluster006,1000000,4096,32,128,75315794,352134,647866,643770
3,senba_n64,cluster006,1000000,4096,64,64,82105471,353086,646914,642818
3,orig,cluster006,1000000,16384,16384,1,118508448,640281,359719,343335
3,senba_n512,cluster006,1000000,16384,32,512,79443083,637576,362424,346040
3,senba_n256,cluster006,1000000,16384,64,256,79373034,641351,358649,342265
3,orig,cluster006,1000000,65536,65536,1,144760704,829343,170657,105121
3,senba_n2048,cluster006,1000000,65536,32,2048,96928839,827429,172571,107035
3,senba_n1024,cluster006,1000000,65536,64,1024,90398127,828848,171152,105616
3,orig,cluster016,1000000,1024,1024,1,105817583,362663,637337,636313
3,senba_n32,cluster016,1000000,1024,32,32,64911292,370708,629292,628268
3,senba_n16,cluster016,1000000,1024,64,16,73661191,369163,630837,629813
3,orig,cluster016,1000000,4096,4096,1,101463185,493693,506307,502211
3,senba_n128,cluster016,1000000,4096,32,128,65528968,497287,502713,498617
3,senba_n64,cluster016,1000000,4096,64,64,72172364,497051,502949,498853
3,orig,cluster016,1000000,16384,16384,1,98037135,675207,324793,308409
3,senba_n512,cluster016,1000000,16384,32,512,75127379,675466,324534,308150
3,senba_n256,cluster016,1000000,16384,64,256,72055945,676218,323782,307398
3,orig,cluster016,1000000,65536,65536,1,114416291,776617,223383,157847
3,senba_n2048,cluster016,1000000,65536,32,2048,79925503,775833,224167,158631
3,senba_n1024,cluster016,1000000,65536,64,1024,82656244,776390,223610,158074
3,orig,cluster018,1000000,1024,1024,1,91466139,501676,498324,497300
3,senba_n32,cluster018,1000000,1024,32,32,61661617,510655,489345,488321
3,senba_n16,cluster018,1000000,1024,64,16,66998009,508066,491934,490910
3,orig,cluster018,1000000,4096,4096,1,86053377,625267,374733,370637
3,senba_n128,cluster018,1000000,4096,32,128,61772038,627104,372896,368800
3,senba_n64,cluster018,1000000,4096,64,64,65906395,627585,372415,368319
3,orig,cluster018,1000000,16384,16384,1,89962701,737810,262190,245806
3,senba_n512,cluster018,1000000,16384,32,512,67017975,736081,263919,247535
3,senba_n256,cluster018,1000000,16384,64,256,70997624,737034,262966,246582
3,orig,cluster018,1000000,65536,65536,1,92432764,820608,179392,113856
3,senba_n2048,cluster018,1000000,65536,32,2048,80770932,820648,179352,113816
3,senba_n1024,cluster018,1000000,65536,64,1024,77865948,820716,179284,113748
3,orig,cluster019,1000000,1024,1024,1,119356373,240886,759114,758090
3,senba_n32,cluster019,1000000,1024,32,32,69332257,304042,695958,694934
3,senba_n16,cluster019,1000000,1024,64,16,75567863,300384,699616,698592
3,orig,cluster019,1000000,4096,4096,1,126060879,296407,703593,699497
3,senba_n128,cluster019,1000000,4096,32,128,77176903,316445,683555,679459
3,senba_n64,cluster019,1000000,4096,64,64,80993682,316016,683984,679888
3,orig,cluster019,1000000,16384,16384,1,148439651,315254,684746,668362
3,senba_n512,cluster019,1000000,16384,32,512,84655209,321669,678331,661947
3,senba_n256,cluster019,1000000,16384,64,256,91742202,321654,678346,661962
3,orig,cluster019,1000000,65536,65536,1,216952521,327455,672545,607009
3,senba_n2048,cluster019,1000000,65536,32,2048,111167043,328802,671198,605662
3,senba_n1024,cluster019,1000000,65536,64,1024,112968219,328667,671333,605797
3,orig,cluster034,1000000,1024,1024,1,116397720,304611,695389,694365
3,senba_n32,cluster034,1000000,1024,32,32,70153410,304654,695346,694322
3,senba_n16,cluster034,1000000,1024,64,16,74379356,305692,694308,693284
3,orig,cluster034,1000000,4096,4096,1,116200929,355199,644801,640705
3,senba_n128,cluster034,1000000,4096,32,128,72164971,354941,645059,640963
3,senba_n64,cluster034,1000000,4096,64,64,76663306,355391,644609,640513
3,orig,cluster034,1000000,16384,16384,1,141149797,390165,609835,593451
3,senba_n512,cluster034,1000000,16384,32,512,79821286,390392,609608,593224
3,senba_n256,cluster034,1000000,16384,64,256,87519385,390427,609573,593189
3,orig,cluster034,1000000,65536,65536,1,182770455,411169,588831,523295
3,senba_n2048,cluster034,1000000,65536,32,2048,113658904,411528,588472,522936
3,senba_n1024,cluster034,1000000,65536,64,1024,110238109,411333,588667,523131
