trial,variant,cluster,len,capacity,per_shard,shards,elapsed_ns,hits,misses,evictions
3,j8_n128,cluster018,1000000,4096,32,128,30369562,627333,372667,368571
3,moka,cluster018,1000000,4096,0,0,695047326,497957,502043,0
3,mini_moka,cluster018,1000000,4096,0,0,386604446,498301,501699,0
3,orig,cluster018,1000000,16384,16384,1,28589640,737810,262190,245806
3,j8_n512,cluster018,1000000,16384,32,512,29705744,736524,263476,247092
3,moka,cluster018,1000000,16384,0,0,650309897,619555,380445,0
3,mini_moka,cluster018,1000000,16384,0,0,375623561,619514,380486,0
3,orig,cluster018,1000000,65536,65536,1,22982444,820608,179392,113856
3,j8_n2048,cluster018,1000000,65536,32,2048,26476345,820448,179552,114016
3,moka,cluster018,1000000,65536,0,0,669366774,713499,286501,0
3,mini_moka,cluster018,1000000,65536,0,0,369363413,713419,286581,0
3,orig,cluster019,1000000,1024,1024,1,48975804,240886,759114,758090
3,j8_n32,cluster019,1000000,1024,32,32,34379562,304116,695884,694860
3,moka,cluster019,1000000,1024,0,0,898282167,33796,966204,0
3,mini_moka,cluster019,1000000,1024,0,0,509117442,33500,966500,0
3,orig,cluster019,1000000,4096,4096,1,43104825,296407,703593,699497
3,j8_n128,cluster019,1000000,4096,32,128,33254788,316413,683587,679491
3,moka,cluster019,1000000,4096,0,0,972719502,35201,964799,0
3,mini_moka,cluster019,1000000,4096,0,0,519855675,35419,964581,0
3,orig,cluster019,1000000,16384,16384,1,50581737,315254,684746,668362
3,j8_n512,cluster019,1000000,16384,32,512,34673906,321732,678268,661884
3,moka,cluster019,1000000,16384,0,0,1041616040,43412,956588,0
3,mini_moka,cluster019,1000000,16384,0,0,535943286,43312,956688,0
3,orig,cluster019,1000000,65536,65536,1,58614664,327455,672545,607009
3,j8_n2048,cluster019,1000000,65536,32,2048,36192255,328763,671237,605701
3,moka,cluster019,1000000,65536,0,0,1287046591,75177,924823,0
3,mini_moka,cluster019,1000000,65536,0,0,533367000,75160,924840,0
3,orig,cluster034,1000000,1024,1024,1,46158832,304611,695389,694365
3,j8_n32,cluster034,1000000,1024,32,32,30056633,305111,694889,693865
3,moka,cluster034,1000000,1024,0,0,777174790,253544,746456,0
3,mini_moka,cluster034,1000000,1024,0,0,449884937,253910,746090,0
3,orig,cluster034,1000000,4096,4096,1,40831726,355199,644801,640705
3,j8_n128,cluster034,1000000,4096,32,128,29980064,354965,645035,640939
3,moka,cluster034,1000000,4096,0,0,827361351,300188,699812,0
3,mini_moka,cluster034,1000000,4096,0,0,445263393,300589,699411,0
3,orig,cluster034,1000000,16384,16384,1,47064166,390165,609835,593451
3,j8_n512,cluster034,1000000,16384,32,512,32824429,390590,609410,593026
3,moka,cluster034,1000000,16384,0,0,888437013,333482,666518,0
3,mini_moka,cluster034,1000000,16384,0,0,459704245,331928,668072,0
3,orig,cluster034,1000000,65536,65536,1,45465664,411169,588831,523295
3,j8_n2048,cluster034,1000000,65536,32,2048,36805152,411570,588430,522894
3,moka,cluster034,1000000,65536,0,0,1095246743,354908,645092,0
3,mini_moka,cluster034,1000000,65536,0,0,471987977,354890,645110,0
4,orig,cluster006,1000000,1024,1024,1,45949882,132154,867846,866822
4,j8_n32,cluster006,1000000,1024,32,32,30313474,131317,868683,867659
4,moka,cluster006,1000000,1024,0,0,845892171,106302,893698,0
4,mini_moka,cluster006,1000000,1024,0,0,484529551,105801,894199,0
4,orig,cluster006,1000000,4096,4096,1,41019318,348606,651394,647298
4,j8_n128,cluster006,1000000,4096,32,128,31199561,351809,648191,644095
4,moka,cluster006,1000000,4096,0,0,798605256,332904,667096,0
4,mini_moka,cluster006,1000000,4096,0,0,437889139,333108,666892,0
4,orig,cluster006,1000000,16384,16384,1,33543433,640281,359719,343335
4,j8_n512,cluster006,1000000,16384,32,512,31896888,638399,361601,345217
4,moka,cluster006,1000000,16384,0,0,688311990,617618,382382,0
4,mini_moka,cluster006,1000000,16384,0,0,385644938,618087,381913,0
4,orig,cluster006,1000000,65536,65536,1,26628334,829343,170657,105121
4,j8_n2048,cluster006,1000000,65536,32,2048,26273945,827400,172600,107064
4,moka,cluster006,1000000,65536,0,0,592246305,807554,192446,0
4,mini_moka,cluster006,1000000,65536,0,0,373720064,806253,193747,0
4,orig,cluster016,1000000,1024,1024,1,42348093,362663,637337,636313
4,j8_n32,cluster016,1000000,1024,32,32,32493326,370592,629408,628384
4,moka,cluster016,1000000,1024,0,0,803518294,211415,788585,0
4,mini_moka,cluster016,1000000,1024,0,0,457802738,212044,787956,0
4,orig,cluster016,1000000,4096,4096,1,37734292,493693,506307,502211
4,j8_n128,cluster016,1000000,4096,32,128,33542408,497245,502755,498659
4,moka,cluster016,1000000,4096,0,0,806436377,338042,661958,0
4,mini_moka,cluster016,1000000,4096,0,0,436172167,338998,661002,0
4,orig,cluster016,1000000,16384,16384,1,32531356,675207,324793,308409
4,j8_n512,cluster016,1000000,16384,32,512,32327267,675166,324834,308450
4,moka,cluster016,1000000,16384,0,0,762414328,512264,487736,0
4,mini_moka,cluster016,1000000,16384,0,0,405478284,512722,487278,0
4,orig,cluster016,1000000,65536,65536,1,27205526,776617,223383,157847
4,j8_n2048,cluster016,1000000,65536,32,2048,32579155,775920,224080,158544
4,moka,cluster016,1000000,65536,0,0,804961289,574987,425013,0
4,mini_moka,cluster016,1000000,65536,0,0,414803849,574830,425170,0
4,orig,cluster018,1000000,1024,1024,1,36482627,501676,498324,497300
4,j8_n32,cluster018,1000000,1024,32,32,30670947,510136,489864,488840
4,moka,cluster018,1000000,1024,0,0,718631923,381512,618488,0
4,mini_moka,cluster018,1000000,1024,0,0,415851587,381952,618048,0
4,orig,cluster018,1000000,4096,4096,1,31309331,625267,374733,370637
4,j8_n128,cluster018,1000000,4096,32,128,30071924,627333,372667,368571
4,moka,cluster018,1000000,4096,0,0,702337682,498347,501653,0
4,mini_moka,cluster018,1000000,4096,0,0,390715416,497357,502643,0
4,orig,cluster018,1000000,16384,16384,1,29299591,737810,262190,245806
4,j8_n512,cluster018,1000000,16384,32,512,29092576,736524,263476,247092
4,moka,cluster018,1000000,16384,0,0,682918147,619432,380568,0
4,mini_moka,cluster018,1000000,16384,0,0,373597086,619868,380132,0
4,orig,cluster018,1000000,65536,65536,1,24422152,820608,179392,113856
