trial,variant,cluster,len,capacity,per_shard,shards,elapsed_ns,hits,misses,evictions
5,senba_n256,cluster016,1000000,16384,64,256,35139502,675307,324693,308309
5,orig,cluster018,1000000,1024,64,16,36611592,501676,498324,497300
5,senba_n16,cluster018,1000000,1024,64,16,32928262,508369,491631,490607
5,orig,cluster018,1000000,4096,64,64,30478084,625267,374733,370637
5,senba_n64,cluster018,1000000,4096,64,64,32693652,627648,372352,368256
5,orig,cluster018,1000000,16384,64,256,26329681,737810,262190,245806
5,senba_n256,cluster018,1000000,16384,64,256,30693652,737376,262624,246240
5,orig,cluster019,1000000,1024,64,16,48944105,240886,759114,758090
5,senba_n16,cluster019,1000000,1024,64,16,33799252,300278,699722,698698
5,orig,cluster019,1000000,4096,64,64,44651359,296407,703593,699497
5,senba_n64,cluster019,1000000,4096,64,64,33413080,316021,683979,679883
5,orig,cluster019,1000000,16384,64,256,48247458,315254,684746,668362
5,senba_n256,cluster019,1000000,16384,64,256,34781654,321684,678316,661932
5,orig,cluster034,1000000,1024,64,16,45344374,304611,695389,694365
5,senba_n16,cluster034,1000000,1024,64,16,34957187,305990,694010,692986
5,orig,cluster034,1000000,4096,64,64,41900550,355199,644801,640705
5,senba_n64,cluster034,1000000,4096,64,64,34412526,355495,644505,640409
5,orig,cluster034,1000000,16384,64,256,46288779,390165,609835,593451
5,senba_n256,cluster034,1000000,16384,64,256,34766295,390423,609577,593193
