variant,trial,workload,op_mix,skew,keys,threads,cap,ops,total_elapsed_ns,aggregate_mops,mops_min_per_thread,hit_ratio,p50_chunk_ns,p99_chunk_ns,thread_throughput_cv
c13s,0,zipf,read-only,0.7,100000,4,64,4000000,51418094,77.7936,19.4484,0.0727,49.80,74.57,0.0031
c13s,0,zipf,read-only,0.7,100000,8,64,8000000,77545992,103.1646,12.8956,0.0738,49.42,145.72,0.1647
c13s,0,zipf,read-only,0.7,100000,16,64,16000000,115026489,139.0984,8.6936,0.0729,81.33,235.57,0.1216
c13s,0,zipf,read-only,1,100000,1,64,1000000,54831473,18.2377,18.2377,0.3706,52.36,81.72,0.0000
c13s,0,zipf,read-only,1,100000,2,64,2000000,54337868,36.8067,18.4034,0.3762,52.29,92.10,0.0055
c13s,0,zipf,read-only,1,100000,4,64,4000000,59097860,67.6843,16.9211,0.3836,51.74,90.82,0.0421
c13s,0,zipf,read-only,1,100000,8,64,8000000,75802264,105.5377,13.1922,0.3784,53.20,146.17,0.0882
c13s,0,zipf,read-only,1,100000,16,64,16000000,122144206,130.9927,8.1870,0.3769,55.08,221.15,0.1602
c13s,0,zipf,read-only,1.2,100000,1,64,1000000,54856686,18.2293,18.2293,0.6607,53.48,81.90,0.0000
c13s,0,zipf,read-only,1.2,100000,2,64,2000000,56520809,35.3852,17.6926,0.6585,52.49,111.71,0.0144
c13s,0,zipf,read-only,1.2,100000,4,64,4000000,55535873,72.0255,18.0064,0.6515,53.50,86.60,0.0080
c13s,0,zipf,read-only,1.2,100000,8,64,8000000,74668988,107.1395,13.3924,0.6598,54.55,126.69,0.1165
c13s,0,zipf,read-only,1.2,100000,16,64,16000000,113170776,141.3793,8.8362,0.6595,70.48,142.70,0.1181
c13s,0,adversarial-hot,read-only,1,1,1,64,1000000,11590163,86.2801,86.2801,1.0000,11.46,15.23,0.0000
c13s,0,adversarial-hot,read-only,1,1,2,64,2000000,11648779,171.6918,85.8459,1.0000,11.49,16.02,0.0032
c13s,0,adversarial-hot,read-only,1,1,4,64,4000000,12140186,329.4842,82.3711,1.0000,11.51,17.91,0.0162
c13s,0,adversarial-hot,read-only,1,1,8,64,8000000,19821930,403.5934,50.4492,1.0000,11.47,48.71,0.1974
c13s,0,adversarial-hot,read-only,1,1,16,64,16000000,31689672,504.8964,31.5560,1.0000,11.48,51.62,0.2883
c13s,0,uniform,read-only,1,100000,1,64,1000000,13402356,74.6137,74.6137,0.0006,13.18,20.04,0.0000
c13s,0,uniform,read-only,1,100000,2,64,2000000,12882524,155.2491,77.6245,0.0006,12.64,19.32,0.0017
c13s,0,uniform,read-only,1,100000,4,64,4000000,13748933,290.9317,72.7329,0.0006,13.27,21.12,0.0058
c13s,0,uniform,read-only,1,100000,8,64,8000000,21940747,364.6184,45.5773,0.0006,13.15,41.16,0.1819
c13s,0,uniform,read-only,1,100000,16,64,16000000,32011473,499.8208,31.2388,0.0006,22.33,47.89,0.1532
c13s,0,zipf,read-heavy,0.7,100000,1,64,1000000,57994964,17.2429,17.2429,0.0701,56.12,96.88,0.0000
c13s,0,zipf,read-heavy,0.7,100000,2,64,2000000,73231009,27.3108,13.6554,0.0727,69.11,131.25,0.0079
c13s,0,zipf,read-heavy,0.7,100000,4,64,4000000,102567421,38.9987,9.7497,0.0721,90.51,253.08,0.0072
c13s,0,zipf,read-heavy,0.7,100000,8,64,8000000,279030286,28.6707,3.5838,0.0719,241.89,730.18,0.0053
c13s,0,zipf,read-heavy,0.7,100000,16,64,16000000,811042081,19.7277,1.2330,0.0738,785.25,1544.41,0.0080
c13s,0,zipf,read-heavy,1,100000,1,64,1000000,60604941,16.5003,16.5003,0.3582,58.35,81.98,0.0000
c13s,0,zipf,read-heavy,1,100000,2,64,2000000,71645402,27.9153,13.9576,0.3555,68.38,131.31,0.0018
c13s,0,zipf,read-heavy,1,100000,4,64,4000000,101034978,39.5902,9.8976,0.3569,92.12,207.53,0.0029
c13s,0,zipf,read-heavy,1,100000,8,64,8000000,218467430,36.6187,4.5773,0.3581,184.12,603.21,0.0124
c13s,0,zipf,read-heavy,1,100000,16,64,16000000,591295089,27.0592,1.6912,0.3594,574.03,1150.16,0.0082
c13s,0,zipf,read-heavy,1.2,100000,1,64,1000000,58923859,16.9711,16.9711,0.6225,58.09,78.89,0.0000
c13s,0,zipf,read-heavy,1.2,100000,2,64,2000000,69842833,28.6357,14.3179,0.6229,67.75,108.40,0.0003
c13s,0,zipf,read-heavy,1.2,100000,4,64,4000000,102885524,38.8782,9.7195,0.6205,92.58,210.43,0.0054
c13s,0,zipf,read-heavy,1.2,100000,8,64,8000000,187629135,42.6373,5.3297,0.6206,153.06,390.01,0.0291
c13s,0,zipf,read-heavy,1.2,100000,16,64,16000000,370955144,43.1319,2.6957,0.6176,344.33,760.55,0.0131
c13s,0,adversarial-hot,read-heavy,1,1,1,64,1000000,12409074,80.5862,80.5862,0.9500,12.21,18.21,0.0000
c13s,0,adversarial-hot,read-heavy,1,1,2,64,2000000,23816299,83.9761,41.9881,0.9371,23.85,33.11,0.0045
c13s,0,adversarial-hot,read-heavy,1,1,4,64,4000000,45315514,88.2700,22.0675,0.8514,44.96,59.43,0.0020
c13s,0,adversarial-hot,read-heavy,1,1,8,64,8000000,109624608,72.9763,9.1220,0.6493,95.32,298.62,0.0198
c13s,0,adversarial-hot,read-heavy,1,1,16,64,16000000,227651622,70.2828,4.3927,0.6060,203.46,541.95,0.0095
c13s,0,uniform,read-heavy,1,100000,1,64,1000000,51625928,19.3701,19.3701,0.0000,49.74,73.73,0.0000
c13s,0,uniform,read-heavy,1,100000,2,64,2000000,147524862,13.5570,6.7785,0.0000,144.29,222.78,0.0013
c13s,0,uniform,read-heavy,1,100000,4,64,4000000,485650102,8.2364,2.0591,0.0000,482.83,820.22,0.0129
c13s,0,uniform,read-heavy,1,100000,8,64,8000000,1167454668,6.8525,0.8566,0.0000,1157.81,1768.71,0.0068
c13s,0,uniform,read-heavy,1,100000,16,64,16000000,2488784019,6.4288,0.4018,0.0000,2460.46,3599.06,0.0033
c13s,0,zipf,gim,0.7,100000,1,64,1000000,182271888,5.4863,5.4863,0.0748,165.34,447.82,0.0000
c13s,0,zipf,gim,0.7,100000,2,64,2000000,446707101,4.4772,2.2386,0.0781,429.61,735.28,0.0040
c13s,0,zipf,gim,0.7,100000,4,64,4000000,1420206454,2.8165,0.7041,0.0764,1330.25,3102.21,0.0041
c13s,0,zipf,gim,0.7,100000,8,64,8000000,4510828463,1.7735,0.2217,0.0758,4350.75,8554.09,0.0075
c13s,0,zipf,gim,0.7,100000,16,64,16000000,13181169567,1.2139,0.0759,0.0764,12911.47,20018.77,0.0035
c13s,0,zipf,gim,1,100000,1,64,1000000,143405495,6.9732,6.9732,0.3760,134.51,282.09,0.0000
c13s,0,zipf,gim,1,100000,2,64,2000000,344073300,5.8127,2.9064,0.3736,322.76,660.57,0.0050
c13s,0,zipf,gim,1,100000,4,64,4000000,955280089,4.1873,1.0468,0.3779,921.45,1655.71,0.0038
c13s,0,zipf,gim,1,100000,8,64,8000000,3011842927,2.6562,0.3320,0.3780,2981.44,4520.93,0.0063
c13s,0,zipf,gim,1,100000,16,64,16000000,8372235716,1.9111,0.1194,0.3785,8334.57,10896.30,0.0028
c13s,0,zipf,gim,1.2,100000,1,64,1000000,98713731,10.1303,10.1303,0.6562,93.33,169.36,0.0000
c13s,0,zipf,gim,1.2,100000,2,64,2000000,209252686,9.5578,4.7789,0.6568,200.86,343.11,0.0008
c13s,0,zipf,gim,1.2,100000,4,64,4000000,568716240,7.0334,1.7583,0.6578,551.36,921.64,0.0046
c13s,0,zipf,gim,1.2,100000,8,64,8000000,1819675384,4.3964,0.5495,0.6582,1792.90,2812.49,0.0102
c13s,0,zipf,gim,1.2,100000,16,64,16000000,4840871843,3.3052,0.2066,0.6581,4806.26,6617.46,0.0038
c13s,0,adversarial-hot,gim,1,1,1,64,1000000,11819008,84.6095,84.6095,1.0000,11.64,17.77,0.0000
c13s,0,adversarial-hot,gim,1,1,2,64,2000000,11921611,167.7626,83.8813,1.0000,11.61,17.77,0.0050
c13s,0,adversarial-hot,gim,1,1,4,64,4000000,11881054,336.6705,84.1676,1.0000,11.62,17.70,0.0046
c13s,0,adversarial-hot,gim,1,1,8,64,8000000,20913303,382.5316,47.8165,1.0000,11.62,52.45,0.2017
c13s,0,adversarial-hot,gim,1,1,16,64,16000000,29538932,541.6580,33.8536,1.0000,11.61,52.47,0.2504
c13s,0,uniform,gim,1,100000,1,64,1000000,783856164,1.2757,1.2757,0.0000,778.49,885.14,0.0000
c13s,0,uniform,gim,1,100000,2,64,2000000,1869619369,1.0697,0.5349,0.0000,1833.61,2653.64,0.0319
c13s,0,uniform,gim,1,100000,4,64,4000000,6018752899,0.6646,0.1661,0.0000,6053.47,7344.86,0.0073
c13s,0,uniform,gim,1,100000,8,64,8000000,15801700607,0.5063,0.0633,0.0000,15810.85,19034.40,0.0058
c13s,0,uniform,gim,1,100000,16,64,16000000,39673946154,0.4033,0.0252,0.0000,39614.74,44448.58,0.0010
